employee_no,timestamp
20297,12-12-2019 11:11
20297,12-12-2019 20:16
20298,12-12-2019 09:13
20298,12-12-2019 18:23
20310,12-12-2019 07:56
20310,12-12-2019 17:01
20339,12-12-2019 10:20
20339,12-12-2019 19:22
20353,12-12-2019 07:06
20353,12-12-2019 17:42
20358,12-12-2019 10:04
20358,12-12-2019 14:35
20375,12-12-2019 07:08
20375,12-12-2019 18:07
20380,12-12-2019 07:28
20380,12-12-2019 19:00
20385,12-12-2019 09:02
20385,12-12-2019 18:12
20390,12-12-2019 08:30
20390,12-12-2019 18:01
20391,12-12-2019 07:42
20391,12-12-2019 17:22
20524,12-12-2019 10:11
20524,12-12-2019 21:33
20542,12-12-2019 12:04
20542,12-12-2019 18:42
20544,12-12-2019 08:43
20544,12-12-2019 18:01
20596,12-12-2019 08:15
20596,12-12-2019 17:24
20639,12-12-2019 07:33
20639,12-12-2019 18:01
20641,12-12-2019 08:24
20641,12-12-2019 18:15
20650,12-12-2019 09:57
20650,12-12-2019 18:53
20678,12-12-2019 10:22
20678,12-12-2019 19:59
21118,12-12-2019 11:45
21118,12-12-2019 22:36
21168,12-12-2019 10:53
21168,12-12-2019 17:20
21169,12-12-2019 13:18
21169,12-12-2019 20:57
21179,12-12-2019 12:06
21179,12-12-2019 21:31
21206,12-12-2019 09:39
21206,12-12-2019 19:08
21207,12-12-2019 07:40
21207,12-12-2019 18:40
21243,12-12-2019 09:39
21243,12-12-2019 19:07
21258,12-12-2019 07:37
21258,12-12-2019 17:24
21263,12-12-2019 10:16
21263,12-12-2019 18:28
21264,12-12-2019 09:24
21264,12-12-2019 18:53
21454,12-12-2019 10:10
21454,12-12-2019 18:28
21456,12-12-2019 08:46
21456,12-12-2019 18:58
21483,12-12-2019 07:27
21483,12-12-2019 17:57
21485,12-12-2019 09:38
21485,12-12-2019 18:41
21486,12-12-2019 09:20
21486,12-12-2019 19:00
21489,12-12-2019 11:29
21489,12-12-2019 21:11
21514,12-12-2019 07:19
21514,12-12-2019 17:23
21526,12-12-2019 08:31
21526,12-12-2019 18:47
21605,12-12-2019 08:39
21605,12-12-2019 15:07
21792,12-12-2019 08:44
21792,12-12-2019 18:44
21887,12-12-2019 07:28
21887,12-12-2019 18:09
21894,12-12-2019 08:41
21894,12-12-2019 18:06
21899,12-12-2019 10:41
21899,12-12-2019 20:33
21903,12-12-2019 09:50
21903,12-12-2019 19:13
21914,12-12-2019 08:03
21914,12-12-2019 17:34
21927,12-12-2019 07:24
21927,12-12-2019 18:23
21928,12-12-2019 07:43
21928,12-12-2019 17:50
22208,12-12-2019 09:14
22208,12-12-2019 18:51
22214,12-12-2019 11:00
22214,12-12-2019 20:18
22216,12-12-2019 07:44
22216,12-12-2019 17:41
22220,12-12-2019 07:30
22220,12-12-2019 17:52
22232,12-12-2019 07:46
22232,12-12-2019 17:29
22239,12-12-2019 09:40
22239,12-12-2019 19:04
22260,12-12-2019 08:31
22260,12-12-2019 20:05
22978,12-12-2019 10:00
22978,12-12-2019 12:37
22980,12-12-2019 09:25
22980,12-12-2019 18:18
22982,12-12-2019 09:22
22982,12-12-2019 17:38
22984,12-12-2019 10:21
22984,12-12-2019 19:10
22991,12-12-2019 09:38
22991,12-12-2019 20:13
23000,12-12-2019 10:24
23000,12-12-2019 20:12
23064,12-12-2019 15:12
23064,12-12-2019 19:03
23072,12-12-2019 10:01
23072,12-12-2019 18:08
23078,12-12-2019 09:49
23078,12-12-2019 19:01
23094,12-12-2019 09:51
23094,12-12-2019 19:01
23095,12-12-2019 09:55
23095,12-12-2019 17:47
23098,12-12-2019 08:31
23098,12-12-2019 18:04
23111,12-12-2019 07:49
23111,12-12-2019 17:58
23124,12-12-2019 07:23
23124,12-12-2019 18:03
23125,12-12-2019 07:38
23125,12-12-2019 17:37
23126,12-12-2019 07:20
23126,12-12-2019 18:04
23144,12-12-2019 08:14
23144,12-12-2019 17:09
23146,12-12-2019 08:13
23146,12-12-2019 17:38
23363,12-12-2019 08:01
23363,12-12-2019 17:47
23365,12-12-2019 08:36
23365,12-12-2019 19:59
23366,12-12-2019 08:39
23366,12-12-2019 18:03
23374,12-12-2019 12:27
23374,12-12-2019 19:03
23388,12-12-2019 09:34
23388,12-12-2019 18:31
23399,12-12-2019 10:54
23399,12-12-2019 19:45
23400,12-12-2019 10:27
23400,12-12-2019 18:58
23406,12-12-2019 08:34
23406,12-12-2019 18:04
23418,12-12-2019 08:11
23418,12-12-2019 17:07
23435,12-12-2019 09:57
23435,12-12-2019 18:42
23439,12-12-2019 09:23
23439,12-12-2019 18:33
23440,12-12-2019 10:21
23440,12-12-2019 19:10
23447,12-12-2019 07:24
23447,12-12-2019 13:00
23449,12-12-2019 08:53
23449,12-12-2019 17:35
23456,12-12-2019 07:54
23456,12-12-2019 17:04
23464,12-12-2019 07:42
23464,12-12-2019 17:23
23467,12-12-2019 09:00
23467,12-12-2019 18:05
23471,12-12-2019 10:35
23471,12-12-2019 20:29
23473,12-12-2019 07:14
23473,12-12-2019 18:04
23486,12-12-2019 10:22
23486,12-12-2019 19:09
23487,12-12-2019 08:22
23487,12-12-2019 18:33
23504,12-12-2019 07:39
23504,12-12-2019 18:33
23514,12-12-2019 09:42
23514,12-12-2019 19:07
23519,12-12-2019 08:40
23519,12-12-2019 17:01
23786,12-12-2019 09:27
23786,12-12-2019 13:40
23843,12-12-2019 10:03
23843,12-12-2019 20:18
23844,12-12-2019 09:39
23844,12-12-2019 19:32
23854,12-12-2019 08:43
23854,12-12-2019 18:07
23871,12-12-2019 09:45
23871,12-12-2019 19:06
23879,12-12-2019 08:55
23879,12-12-2019 18:26
23926,12-12-2019 10:55
23926,12-12-2019 20:23
24041,12-12-2019 07:40
24041,12-12-2019 17:27
24075,12-12-2019 07:29
24075,12-12-2019 18:04
24086,12-12-2019 09:12
24086,12-12-2019 18:08
24299,12-12-2019 10:03
24299,12-12-2019 20:16
24371,12-12-2019 09:50
24371,12-12-2019 18:29
24375,12-12-2019 10:25
24375,12-12-2019 18:05
24427,12-12-2019 11:31
24427,12-12-2019 20:30
24432,12-12-2019 08:27
24432,12-12-2019 18:02
24459,12-12-2019 08:35
24459,12-12-2019 18:01
24465,12-12-2019 07:32
24465,12-12-2019 17:00
24481,12-12-2019 10:54
24481,12-12-2019 21:54
24494,12-12-2019 07:46
24494,12-12-2019 17:30
24502,12-12-2019 07:39
24502,12-12-2019 17:30
24516,12-12-2019 10:41
24516,12-12-2019 20:06
24530,12-12-2019 08:48
24530,12-12-2019 18:07
24536,12-12-2019 08:33
24536,12-12-2019 19:13
24538,12-12-2019 07:25
24538,12-12-2019 17:47
24541,12-12-2019 08:52
24541,12-12-2019 18:08
24542,12-12-2019 08:47
24542,12-12-2019 13:40
24543,12-12-2019 08:47
24543,12-12-2019 13:26
24557,12-12-2019 07:40
24557,12-12-2019 18:03
24575,12-12-2019 09:57
24575,12-12-2019 17:28
24576,12-12-2019 07:43
24576,12-12-2019 17:26
24733,12-12-2019 08:38
24733,12-12-2019 18:03
24746,12-12-2019 11:17
24746,12-12-2019 19:55
24760,12-12-2019 07:43
24760,12-12-2019 17:27
24772,12-12-2019 07:30
24772,12-12-2019 17:25
24774,12-12-2019 07:53
24774,12-12-2019 17:20
24788,12-12-2019 07:41
24788,12-12-2019 17:10
24790,12-12-2019 11:28
24790,12-12-2019 19:01
24830,12-12-2019 11:25
24830,12-12-2019 20:12
24848,12-12-2019 10:38
24848,12-12-2019 18:40
24904,12-12-2019 10:38
24904,12-12-2019 19:16
24922,12-12-2019 07:27
24922,12-12-2019 17:12
24972,12-12-2019 08:58
24972,12-12-2019 19:32
25015,12-12-2019 08:50
25015,12-12-2019 19:13
25019,12-12-2019 10:43
25019,12-12-2019 14:34
25157,12-12-2019 07:41
25157,12-12-2019 18:01
25163,12-12-2019 07:42
25163,12-12-2019 17:30
25189,12-12-2019 08:45
25189,12-12-2019 18:07
25196,12-12-2019 07:41
25196,12-12-2019 20:33
25197,12-12-2019 08:35
25197,12-12-2019 18:12
25205,12-12-2019 09:23
25205,12-12-2019 19:11
25250,12-12-2019 09:58
25250,12-12-2019 18:20
25260,12-12-2019 09:37
25260,12-12-2019 18:46
25896,12-12-2019 09:21
25896,12-12-2019 18:51
25950,12-12-2019 08:51
25950,12-12-2019 18:01
25970,12-12-2019 07:41
25970,12-12-2019 17:44
25994,12-12-2019 08:46
25994,12-12-2019 18:05
26018,12-12-2019 10:10
26018,12-12-2019 19:15
26067,12-12-2019 07:31
26067,12-12-2019 17:22
26120,12-12-2019 07:33
26120,12-12-2019 17:19
26177,12-12-2019 09:10
26177,12-12-2019 18:09
26235,12-12-2019 11:06
26235,12-12-2019 19:03
26254,12-12-2019 08:49
26254,12-12-2019 19:54
26262,12-12-2019 07:55
26262,12-12-2019 17:06
26468,12-12-2019 09:35
26468,12-12-2019 18:56
26508,12-12-2019 08:49
26508,12-12-2019 18:14
26515,12-12-2019 08:49
26515,12-12-2019 18:05
26520,12-12-2019 09:46
26520,12-12-2019 19:04
26593,12-12-2019 10:35
26593,12-12-2019 18:51
26611,12-12-2019 10:05
26611,12-12-2019 19:12
26648,12-12-2019 08:47
26648,12-12-2019 18:07
26684,12-12-2019 08:42
26684,12-12-2019 19:14
26754,12-12-2019 08:51
26754,12-12-2019 19:01
26883,12-12-2019 08:53
26883,12-12-2019 18:36
26905,12-12-2019 08:33
26905,12-12-2019 18:06
27046,12-12-2019 07:04
27046,12-12-2019 18:05
27048,12-12-2019 07:58
27048,12-12-2019 17:36
27134,12-12-2019 08:25
27134,12-12-2019 17:26
27141,12-12-2019 08:44
27141,12-12-2019 18:01
27227,12-12-2019 07:37
27227,12-12-2019 17:49
27229,12-12-2019 08:56
27229,12-12-2019 19:17
27282,12-12-2019 07:59
27282,12-12-2019 17:31
27314,12-12-2019 08:34
27314,12-12-2019 18:33
27317,12-12-2019 08:33
27317,12-12-2019 18:36
27378,12-12-2019 09:09
27378,12-12-2019 19:09
27710,12-12-2019 09:40
27710,12-12-2019 20:46
27712,12-12-2019 07:47
27712,12-12-2019 19:11
27717,12-12-2019 07:26
27717,12-12-2019 18:13
27730,12-12-2019 09:22
27730,12-12-2019 19:02
27751,12-12-2019 12:54
27751,12-12-2019 21:54
27818,12-12-2019 09:24
27818,12-12-2019 18:42
27845,12-12-2019 09:53
27845,12-12-2019 14:01
27992,12-12-2019 08:53
27992,12-12-2019 18:08
28005,12-12-2019 10:02
28005,12-12-2019 17:19
28051,12-12-2019 08:49
28051,12-12-2019 20:04
28075,12-12-2019 09:08
28075,12-12-2019 19:24
28178,12-12-2019 07:49
28178,12-12-2019 17:21
28303,12-12-2019 10:16
28405,12-12-2019 09:38
28405,12-12-2019 19:02
28408,12-12-2019 07:35
28408,12-12-2019 18:10
28413,12-12-2019 07:37
28413,12-12-2019 17:04
28414,12-12-2019 07:51
28414,12-12-2019 18:06
28422,12-12-2019 07:28
28422,12-12-2019 18:06
28426,12-12-2019 07:51
28426,12-12-2019 17:27
28434,12-12-2019 11:28
28434,12-12-2019 21:01
28470,12-12-2019 07:38
28470,12-12-2019 17:19
28480,12-12-2019 07:14
28480,12-12-2019 18:00
28524,12-12-2019 10:01
28524,12-12-2019 19:05
28553,12-12-2019 10:15
28553,12-12-2019 18:51
28559,12-12-2019 09:43
28559,12-12-2019 19:10
28571,12-12-2019 10:32
28571,12-12-2019 19:36
28591,12-12-2019 12:20
28591,12-12-2019 20:26
28593,12-12-2019 10:00
28593,12-12-2019 18:25
28594,12-12-2019 11:09
28594,12-12-2019 19:19
28617,12-12-2019 09:20
28617,12-12-2019 18:28
28660,12-12-2019 09:19
28660,12-12-2019 19:24
28701,12-12-2019 08:23
28701,12-12-2019 18:24
28918,12-12-2019 07:34
28918,12-12-2019 18:03
28941,12-12-2019 11:55
28941,12-12-2019 21:02
28950,12-12-2019 07:28
28950,12-12-2019 18:06
28984,12-12-2019 07:36
28984,12-12-2019 17:33
29051,12-12-2019 07:19
29051,12-12-2019 18:01
29062,12-12-2019 07:39
29062,12-12-2019 18:22
29100,12-12-2019 09:16
29100,12-12-2019 19:36
29103,12-12-2019 09:39
29103,12-12-2019 19:13
29110,12-12-2019 09:49
29110,12-12-2019 20:08
29211,12-12-2019 10:37
29211,12-12-2019 18:23
29215,12-12-2019 12:03
29215,12-12-2019 18:42
29220,12-12-2019 08:52
29220,12-12-2019 18:16
29253,12-12-2019 09:26
29253,12-12-2019 19:48
29262,12-12-2019 09:02
29262,12-12-2019 18:03
29263,12-12-2019 12:18
29263,12-12-2019 19:35
29265,12-12-2019 08:22
29265,12-12-2019 18:12
29269,12-12-2019 08:47
29269,12-12-2019 19:50
29274,12-12-2019 07:37
29274,12-12-2019 17:01
29309,12-12-2019 07:06
29309,12-12-2019 16:11
29360,12-12-2019 09:22
29360,12-12-2019 20:02
29400,12-12-2019 10:40
29400,12-12-2019 20:01
29825,12-12-2019 10:47
29825,12-12-2019 19:49
29839,12-12-2019 08:16
29839,12-12-2019 18:16
29845,12-12-2019 10:11
29845,12-12-2019 19:42
29848,12-12-2019 07:21
29848,12-12-2019 17:44
29994,12-12-2019 09:05
29994,12-12-2019 18:33
30001,12-12-2019 07:37
30001,12-12-2019 17:00
30020,12-12-2019 07:38
30020,12-12-2019 17:32
30041,12-12-2019 07:39
30041,12-12-2019 18:00
30074,12-12-2019 07:41
30074,12-12-2019 18:08
30077,12-12-2019 11:50
30077,12-12-2019 21:04
30105,12-12-2019 08:28
30105,12-12-2019 19:01
30111,12-12-2019 08:43
30111,12-12-2019 17:56
30115,12-12-2019 07:22
30115,12-12-2019 18:22
30630,12-12-2019 11:24
30630,12-12-2019 21:43
30640,12-12-2019 09:45
30640,12-12-2019 19:01
30649,12-12-2019 10:53
30649,12-12-2019 19:59
30652,12-12-2019 09:53
30652,12-12-2019 19:17
30699,12-12-2019 10:08
30699,12-12-2019 19:41
30743,12-12-2019 10:46
30743,12-12-2019 20:01
30782,12-12-2019 08:45
30782,12-12-2019 18:12
30786,12-12-2019 08:22
30786,12-12-2019 18:05
30844,12-12-2019 07:28
30844,12-12-2019 18:08
30847,12-12-2019 08:05
30847,12-12-2019 14:58
30848,12-12-2019 09:03
30848,12-12-2019 18:20
30849,12-12-2019 09:32
30849,12-12-2019 19:05
30860,12-12-2019 07:45
30860,12-12-2019 17:31
30872,12-12-2019 08:46
30872,12-12-2019 18:07
30875,12-12-2019 08:55
30875,12-12-2019 18:11
30887,12-12-2019 08:48
30887,12-12-2019 18:08
30891,12-12-2019 10:09
30891,12-12-2019 17:19
30895,12-12-2019 07:37
30895,12-12-2019 13:26
30897,12-12-2019 08:50
30897,12-12-2019 18:05
30911,12-12-2019 08:41
30911,12-12-2019 18:07
30922,12-12-2019 07:41
30922,12-12-2019 17:43
30946,12-12-2019 07:40
30946,12-12-2019 17:39
30951,12-12-2019 07:19
30951,12-12-2019 17:57
30969,12-12-2019 10:43
30969,12-12-2019 16:57
31002,12-12-2019 08:04
31002,12-12-2019 18:16
31045,12-12-2019 10:26
31045,12-12-2019 19:47
31104,12-12-2019 09:40
31104,12-12-2019 17:09
31258,12-12-2019 08:44
31258,12-12-2019 18:01
31264,12-12-2019 09:08
31264,12-12-2019 19:25
31273,12-12-2019 08:01
31273,12-12-2019 17:33
31283,12-12-2019 08:50
31283,12-12-2019 18:04
31291,12-12-2019 08:45
31291,12-12-2019 18:46
31292,12-12-2019 09:52
31292,12-12-2019 19:09
31305,12-12-2019 09:39
31305,12-12-2019 18:54
31318,12-12-2019 09:36
31318,12-12-2019 18:48
31341,12-12-2019 07:57
31341,12-12-2019 17:01
31366,12-12-2019 09:46
31366,12-12-2019 20:09
31501,12-12-2019 09:13
31501,12-12-2019 18:52
31504,12-12-2019 09:33
31504,12-12-2019 16:38
31506,12-12-2019 08:09
31506,12-12-2019 17:51
31511,12-12-2019 10:46
31511,12-12-2019 20:21
31513,12-12-2019 09:24
31513,12-12-2019 18:44
31535,12-12-2019 12:46
31535,12-12-2019 18:46
31537,12-12-2019 07:50
31537,12-12-2019 17:18
31538,12-12-2019 07:40
31538,12-12-2019 18:04
31539,12-12-2019 10:10
31539,12-12-2019 21:01
31561,12-12-2019 09:37
31561,12-12-2019 18:56
31774,12-12-2019 09:02
31774,12-12-2019 17:47
32405,12-12-2019 06:57
32405,12-12-2019 18:05
32408,12-12-2019 07:38
32408,12-12-2019 17:04
32416,12-12-2019 07:59
32416,12-12-2019 17:37
32419,12-12-2019 09:06
32419,12-12-2019 18:24
32436,12-12-2019 10:09
32436,12-12-2019 18:51
32456,12-12-2019 09:59
32456,12-12-2019 21:55
32474,12-12-2019 09:33
32474,12-12-2019 19:32
32479,12-12-2019 10:15
32479,12-12-2019 19:15
32480,12-12-2019 10:21
32480,12-12-2019 21:12
32496,12-12-2019 10:40
32496,12-12-2019 19:50
32497,12-12-2019 07:29
32497,12-12-2019 18:25
32507,12-12-2019 07:39
32507,12-12-2019 17:32
32516,12-12-2019 10:53
32516,12-12-2019 19:04
32528,12-12-2019 10:25
32528,12-12-2019 19:03
32534,12-12-2019 09:38
32534,12-12-2019 19:06
32548,12-12-2019 07:41
32548,12-12-2019 18:07
32579,12-12-2019 08:37
32579,12-12-2019 18:01
32594,12-12-2019 08:30
32594,12-12-2019 18:02
32625,12-12-2019 07:25
32625,12-12-2019 18:00
32627,12-12-2019 09:39
32627,12-12-2019 19:03
32629,12-12-2019 07:43
32629,12-12-2019 17:39
32636,12-12-2019 07:36
32636,12-12-2019 17:44
32644,12-12-2019 09:27
32644,12-12-2019 19:38
32646,12-12-2019 08:50
32646,12-12-2019 19:05
32664,12-12-2019 08:44
32664,12-12-2019 19:24
32725,12-12-2019 08:50
32725,12-12-2019 19:02
32780,12-12-2019 09:54
32780,12-12-2019 20:07
32800,12-12-2019 09:32
32800,12-12-2019 13:33
32843,12-12-2019 08:42
32843,12-12-2019 18:06
32916,12-12-2019 10:24
32916,12-12-2019 19:16
32924,12-12-2019 08:47
32924,12-12-2019 18:26
33044,12-12-2019 08:27
33044,12-12-2019 18:12
33066,12-12-2019 09:33
33066,12-12-2019 18:50
56415,12-12-2019 10:14
56415,12-12-2019 20:08
60262,12-12-2019 10:10
60262,12-12-2019 18:40
60283,12-12-2019 10:54
60283,12-12-2019 16:57
60306,12-12-2019 10:11
60306,12-12-2019 19:14
60336,12-12-2019 08:43
60336,12-12-2019 18:31
60357,12-12-2019 07:59
60357,12-12-2019 16:59
60362,12-12-2019 07:41
60362,12-12-2019 16:48
60391,12-12-2019 08:48
60391,12-12-2019 18:41
60403,12-12-2019 09:49
60403,12-12-2019 19:27
60421,12-12-2019 08:47
60421,12-12-2019 18:08
60453,12-12-2019 09:15
60453,12-12-2019 19:11
60454,12-12-2019 10:26
60454,12-12-2019 20:13
60478,12-12-2019 09:48
60478,12-12-2019 19:03
60584,12-12-2019 07:37
60584,12-12-2019 17:24
60645,12-12-2019 07:30
60645,12-12-2019 17:32
60703,12-12-2019 07:32
60703,12-12-2019 17:47
60717,12-12-2019 07:42
60717,12-12-2019 17:38
60737,12-12-2019 07:27
60737,12-12-2019 17:30
60758,12-12-2019 07:40
60758,12-12-2019 17:30
60766,12-12-2019 09:39
60766,12-12-2019 18:49
60831,12-12-2019 07:47
60831,12-12-2019 17:56
60835,12-12-2019 08:49
60835,12-12-2019 18:07
60838,12-12-2019 08:49
60838,12-12-2019 18:06
60905,12-12-2019 09:25
60905,12-12-2019 20:18
60912,12-12-2019 07:50
60912,12-12-2019 17:24
60954,12-12-2019 09:54
60954,12-12-2019 18:52
60997,12-12-2019 07:36
60997,12-12-2019 17:06
61013,12-12-2019 07:36
61013,12-12-2019 17:24
61100,12-12-2019 09:56
61100,12-12-2019 19:07
61183,12-12-2019 08:24
61183,12-12-2019 18:08
61226,12-12-2019 12:12
61226,12-12-2019 20:35
61337,12-12-2019 07:36
61337,12-12-2019 17:43
61376,12-12-2019 07:29
61376,12-12-2019 17:26
61386,12-12-2019 10:49
61386,12-12-2019 21:04
61387,12-12-2019 07:20
61387,12-12-2019 17:30
61393,12-12-2019 09:48
61393,12-12-2019 19:31
61421,12-12-2019 07:47
61421,12-12-2019 17:31
61430,12-12-2019 07:26
61430,12-12-2019 18:13
61447,12-12-2019 07:21
61447,12-12-2019 17:33
61459,12-12-2019 07:45
61459,12-12-2019 17:26
61562,12-12-2019 07:31
61562,12-12-2019 17:28
61569,12-12-2019 08:54
61569,12-12-2019 19:17
61571,12-12-2019 07:39
61571,12-12-2019 17:35
61682,12-12-2019 08:53
61682,12-12-2019 18:20
61694,12-12-2019 07:27
61694,12-12-2019 18:02
61923,12-12-2019 09:32
61923,12-12-2019 20:34
61928,12-12-2019 07:36
61928,12-12-2019 17:15
61938,12-12-2019 10:45
61938,12-12-2019 20:30
61941,12-12-2019 09:07
61941,12-12-2019 18:04
61942,12-12-2019 09:36
61942,12-12-2019 18:59
61950,12-12-2019 08:37
61950,12-12-2019 18:07
61966,12-12-2019 08:45
61966,12-12-2019 18:07
61993,12-12-2019 07:45
61993,12-12-2019 17:00
61995,12-12-2019 08:22
61995,12-12-2019 18:01
62008,12-12-2019 09:14
62008,12-12-2019 17:52
62034,12-12-2019 09:57
62034,12-12-2019 18:59
62035,12-12-2019 08:21
62035,12-12-2019 17:17
62055,12-12-2019 21:56
62061,12-12-2019 10:33
62061,12-12-2019 19:31
62063,12-12-2019 08:40
62063,12-12-2019 18:07
62074,12-12-2019 09:27
62074,12-12-2019 18:19
62075,12-12-2019 10:07
62075,12-12-2019 18:19
62084,12-12-2019 10:54
62084,12-12-2019 19:26
62166,12-12-2019 09:20
62166,12-12-2019 18:31
62168,12-12-2019 08:43
62168,12-12-2019 19:03
62182,12-12-2019 10:19
62182,12-12-2019 20:37
62184,12-12-2019 09:30
62184,12-12-2019 19:51
62187,12-12-2019 08:38
62187,12-12-2019 20:36
62207,12-12-2019 10:07
62207,12-12-2019 19:06
62264,12-12-2019 10:54
62264,12-12-2019 21:53
62295,12-12-2019 09:39
62295,12-12-2019 19:04
62308,12-12-2019 10:45
62308,12-12-2019 20:30
62330,12-12-2019 08:33
62330,12-12-2019 18:07
62338,12-12-2019 09:44
62338,12-12-2019 19:45
62360,12-12-2019 10:57
62360,12-12-2019 20:07
62370,12-12-2019 08:37
62370,12-12-2019 18:13
62427,12-12-2019 06:58
62427,12-12-2019 17:43
62434,12-12-2019 07:40
62434,12-12-2019 17:26
62441,12-12-2019 07:41
62441,12-12-2019 17:45
62453,12-12-2019 07:39
62453,12-12-2019 18:05
62556,12-12-2019 07:36
62556,12-12-2019 17:10
62604,12-12-2019 11:29
62604,12-12-2019 21:01
62653,12-12-2019 07:22
62653,12-12-2019 17:50
62688,12-12-2019 07:34
62688,12-12-2019 17:33
62746,12-12-2019 09:11
62746,12-12-2019 19:58
62752,12-12-2019 09:53
62752,12-12-2019 19:02
62755,12-12-2019 09:47
62755,12-12-2019 18:53
62785,12-12-2019 07:37
62785,12-12-2019 17:23
62800,12-12-2019 11:59
62800,12-12-2019 21:10
62807,12-12-2019 07:26
62807,12-12-2019 17:16
62860,12-12-2019 12:18
62860,12-12-2019 20:20
62901,12-12-2019 09:39
62901,12-12-2019 19:08
62904,12-12-2019 08:58
62904,12-12-2019 18:23
63047,12-12-2019 07:51
63047,12-12-2019 17:35
63096,12-12-2019 07:52
63096,12-12-2019 17:15
63113,12-12-2019 07:19
63113,12-12-2019 18:00
63115,12-12-2019 07:38
63115,12-12-2019 17:29
63117,12-12-2019 09:54
63117,12-12-2019 18:34
63127,12-12-2019 09:37
63127,12-12-2019 18:53
63128,12-12-2019 09:43
63128,12-12-2019 18:52
63129,12-12-2019 09:43
63129,12-12-2019 18:52
63140,12-12-2019 07:40
63140,12-12-2019 17:27
63153,12-12-2019 08:24
63153,12-12-2019 18:17
63166,12-12-2019 09:39
63166,12-12-2019 19:13
63177,12-12-2019 07:47
63177,12-12-2019 18:02
63243,12-12-2019 08:44
63243,12-12-2019 18:12
63401,12-12-2019 09:37
63401,12-12-2019 20:53
63438,12-12-2019 07:56
63438,12-12-2019 17:16
63613,12-12-2019 08:51
63613,12-12-2019 18:01
63649,12-12-2019 08:57
63649,12-12-2019 18:42
63651,12-12-2019 09:50
63651,12-12-2019 18:57
63677,12-12-2019 11:58
63677,12-12-2019 21:40
63776,12-12-2019 08:26
63776,12-12-2019 18:08
63811,12-12-2019 07:54
63811,12-12-2019 17:43
63824,12-12-2019 07:39
63824,12-12-2019 17:58
63831,12-12-2019 07:38
63831,12-12-2019 17:36
63952,12-12-2019 07:39
63952,12-12-2019 18:53
63959,12-12-2019 07:54
63959,12-12-2019 17:32
64141,12-12-2019 08:04
64141,12-12-2019 17:55
64159,12-12-2019 12:15
64159,12-12-2019 19:41
64165,12-12-2019 08:23
64165,12-12-2019 17:25
64222,12-12-2019 08:59
64222,12-12-2019 19:07
